"displayname","ou","dn","whenchanged","objectguid","syncattrs_hash","dn_hash","whencreated","placeholder"
B011N03政風室三股,B011N03,"OU=B011N03,OU=B011N00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:45,c2ceb72eb383864f8951a1933ebee154,"6689277b8e61a314ddbca76dedc93bb260e600850ed44639aab97a5ecb02b0be","21387b96417af307d2ec4b358724c1ecb470fede260dd1a2832a4154a96cee47",2012-02-06 15:34:05,external
B011P02監察室(台中股),B011P02,"OU=B011P02,OU=B011P00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:47,"9d367f5e1af6eb44a6ea0653f0a83b3b","2d49481e415fabc66ed155109ccf478232736f5ef50983a9d70ae024f6a7e83d","2a9ea2ce99973a645224facb2e03e0fedfd13b3828fb1af6347ef43f5aeb5baa",2012-02-06 15:34:08,external
B011P04監察室(彰化股),B011P04,"OU=B011P04,OU=B011P00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:48,e2017884dbd77641ae97c1d806e6b124,"4203427f5e53f671ad9e1ccfcea1068420b527cd62f46ccb2f9494ce0d488e75","518d4d4150fe83bb8da874044d7954be747485404c238a7f76380bc38099a4e6",2012-02-06 15:34:10,external
B011Q06徵收及資訊組系統三股,B011Q06,"OU=B011Q06,OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:54,"2cf4ebf5f57fb94ea956fff860dad804",f1e69ebd36a1d9d24f0c9870f5462af950fba3c1e7a441a72b124d05d2398eb7,ab645f94b7f6706d4f16cff57255e4800c21c06945d38be0546c474d69755596,2012-02-06 15:34:18,external
B011M00人事室,B011M00,"OU=B011M00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:33:10,cfefaf919d5d33428017cde1b2c5de9f,"9d234d94ba93cc82c7a75453b261d280cc1dcdf9204ad25d2473e16b3014bb91","2dc35dc958a39af36ea3e68afb894316d1b1bee47491dd9b8dc3db69286e311d",2012-02-06 15:33:58,external
B011Q02徵收及資訊組系統二股,B011Q02,"OU=B011Q02,OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:50,"3e3620afee6ba94e85804b5ae54d1a49","149cdec618c5aed4f773ae268e23360e4467a84eb3d9866eea6522a58cd5860e",d0797cfd12f28d35037399636cf507b27ad4d4bd3b5a1e43721573c9f2e398ec,2012-02-06 15:34:14,external
B011Q01徵收及資訊組系統一股,B011Q01,"OU=B011Q01,OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:50,"3ab63a449425394d9555b1ecfdda3649","1e63e81c659c51c7a308b4c32f0e19281801ef1bb5dcf7db6860b9b44139a0a0","8c6f5dfbb2308a91d63382cf3d14d35462e7199e0e5186e55855451d92e25d94",2012-02-06 15:34:13,external
B011Q03徵收及資訊組機作及資料股,B011Q03,"OU=B011Q03,OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:52,"453913b34434ba4793cdcdbc12348fe9",e0ff3c03682e65cef13efd2073806a758495bfa7fa96df3b7ba35edaab8df82a,"69829d673a8b997823a7b097893bedc451dd94a8653f8c46bb99c6974164e995",2012-02-06 15:34:15,external
B011Q04資訊科管制股(停用),B011Q04,"OU=B011Q04,OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:52,"9a0d25b1b76d234383658e17d1a56a3d","005f0e19962de0c2cc6a27ac84cb06ee96a0d145bfc20901616bf4e599ba2623",e1d8677d0f267738af3d7f4e95cbd94fd7ecab4c9576bc26772d7fed95492a78,2012-02-06 15:34:16,external
B011P00監察室,B011P00,"OU=B011P00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:33:11,ab0e78d23549db45b03b67aa8d946dda,ba3dc741e7aeb6dc4e92aa3e2351b504ca281e1f7986d1ec9332b4e84f171cf9,"1e93d669f4ae30325530f4e4a4bb944ef029b355ccb1ba948a4f1b9c8179ecfb",2012-02-06 15:34:06,external
B011R04審查二科綜合所得稅及扣繳行政股(停用),B011R04,"OU=B011R04,OU=B011R00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:58,d48c6892acc9174a96668867aa05fd12,f954012feaddf92d885327303a9effd6e2adc5bdbea2586aaeb10d8caabb4abb,"853ff396e0a2ba2c06e26378b1eaae2e49432c7c0db3301b45e08322a082f7ab",2012-02-06 15:34:22,external
B011Q05稅務資訊科資整及管制股(停用),B011Q05,"OU=B011Q05,OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-15 13:21:38,"70b0f4da7103794cbdab6b19c89e57cc","056f43081faa4fe6c8bfc449043e0c781bf0897614790b8ee2d9b19a2d293f98","66f4d37d6b2602c731ef785ffb322ed1168a995db1bc9fbec99fbedab9b50250",2012-02-06 15:34:17,external
B011R00綜所遺贈稅組,B011R00,"OU=B011R00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:33:13,"340ec07401912547a0e3c57d0c7b3852",fe3c56e8e744487ca1336f9174dc5754ae0cf7d4f523e1c32b41f92011735174,"9357a3ccbf24854d15db349ab4a55d48ddac2ba23691db2561acd55d1771b826",2012-02-06 15:34:19,external
B01TT測試單位,B01TT,"OU=B01TT,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:29:06,"652ab3b52af74429bd4b652ab3b52af7","33a939e622c279a407d7bf96b279276ef3c69fa1ea111bb3b16a06c8352eee50",d4e6bd4d0ec19665d46d4b8be4e0e9b9ccb05920b2d7fa64975a5705e24ef65c,2012-07-09 12:13:50,external
B01TTC0中華電信,B01TTC0,"OU=B01TTC0,OU=B01TT,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:29:06,"6a2ff0f3730f49c595606a2ff0f3730f",c1ec5d89896a216451e243ba60e8cf4217b1ec872ef1ef129555882650d56e8e,cc961395694d7924d422b72a55ee2b62042c8151c1574ae082f04559db4b3a1a,2012-07-09 12:14:54,external
B011T07法務組行政救濟一股,B011T07,"OU=B011T07,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:09,"93fb8cdafec54613963c93fb8cdafec5","86e0e2ca3d70e964072fcd69eada3ff337238e6294ee572b56bf814f1209cc9a","57289cde045ad3bb633e55f89e17c6ef7ef1958fff74caf647d4b1e9b9f8642f",2012-07-03 10:50:30,external
B011W04法務二科審核員組,B011W04,"OU=B011W04,OU=B011W00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:13,"34118f96263c6e4b9c10471e9b2a5b19","07722ff13794d9a6cc02b9582ec13841ba3177f1e09aecfc69d49fd951d45288",ee8833ab139326c62c0cf41c8b0c6ca3cd0d1e6a0aa550728b3d6e173f0c8577,2012-02-06 15:34:45,external
B47財政部中區國稅局東山稽徵所,B47,"OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:32:43,"929d4f6b397010448459659300048476","33040b613522a54011523297c59ec4bb7521f0a041b97674a4d3d725efea55fe","686af0300d9d5d81fead7f8dd1be180d2d8db10c3c03e2488a42a4ad1aeb9069",2012-02-06 15:28:09,external
B011W01法務二科違章管制股,B011W01,"OU=B011W01,OU=B011W00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:11,"3c5b57aa2738a247b436e3ededd1931e",a7a65cd12d2872f26b96e3253cac9c93b2024d13448a4bf282a2008db5f6125f,ac4d3e0532c97e0aeb8784923fd21efc3ae73022430626c2ffd983a6099ba08b,2012-02-06 15:34:40,external
B011W02法務二科行政救濟一股,B011W02,"OU=B011W02,OU=B011W00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:12,"3788c93713d84f4eaf9d49c456f334e3","49c42cc74cec9b0d7db337795e896ca55330175e126a0047e23b9647e776e92b",c925bce600253fd9d68669130504edc9a1c228f344f7905e2fd238581b43e4a0,2012-02-06 15:34:41,external
B011W03法務二科行政救濟二股,B011W03,"OU=B011W03,OU=B011W00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:12,aa553072a548934f987b112173d61319,"9d4c85fd8a1acaa0801650f9a4580b323ec0409c00cc6d5cda04274e3b793ac6","952d0c456294e8101c2aff782953c98d9167b8fa34f3252e296fb5f7aeafcc91",2012-02-06 15:34:42,external
B474700東山稽徵所,B474700,"OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:33:24,e7d1029b30487c43b3cd5c94c18d2b26,"958828d60cf1f63aa87231538f003e4534bc37335ee5d28a83164f27907eadd6",c0eace420838f5b9a8cc7f21ecf37ba4703e18e30107a2f318603f0e1dc2cb0a,2012-02-06 15:34:49,external
B474703東山稽徵所服務股(停用),B474703,"OU=B474703,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:00,eebbc330e8f8410383afeebbc330e8f8,"95fb033d2d5c550ecc5203a719c0a0488bb1c5c9e18466ccca6684bbe44df0cc","2a812e3631418696d01acd2061eadcd876c2e1a78c7555a95b122864fa6e248b",2013-03-08 10:19:52,external
B474710東山稽徵所服務管理股,B474710,"OU=B474710,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:04,"6a97bac3eabc4928a4de6a97bac3eabc",d57badc4c065a66bb2f30a7364cc4dad71d8ee423732587c082c8f797ba78cbb,"139444b33c7efe033e734acf05877eda538e634a99f09ba0c61e860ecd13905d",2013-03-08 10:21:49,external
B474709東山稽徵所銷售稅股,B474709,"OU=B474709,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:04,"3c083c664cf04649a2603c083c664cf0","9462f7c6cfbb3b7353309733ef9a8ccde3df55701f97cfdfca19cd12bbfeb06a",c4516082d71aed54e173e8da70447df32ef86be739ba943c09cbac8be3623733,2013-03-08 10:20:20,external
B484801民權稽徵所主任室,B484801,"OU=B484801,OU=B484800,OU=B48,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:06,"8197d36984cb4c62b2948197d36984cb","9977ecd486e5ed66fd622276846ee0ceb8ac577911bcca4201bfcee278294525","3e57a69aff3d2ec067d8837b377e10ddbf502bb9a1883cad7c5bcd90b2f7a7eb",2013-03-08 10:12:11,external
B474702東山稽徵所審核員,B474702,"OU=B474702,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:59,"358a83af43014455856d358a83af4301",c42b421bbac343c0697550ca34b160654a08077a8e7c516b8f7a3520018c1e80,"5e770edb532075578979de4b2ccc4a96ba019ae1e339c742d792410de114a893",2013-03-08 10:19:44,external
B474701東山稽徵所主任室,B474701,"OU=B474701,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:59,"8a28fbb231734477b70f8a28fbb23173",b8ba7037af365d1d70e4bbd42eeb25ca284134d800bdc2102272656919afcece,faab395145d0bc63a40683d2ee94383edb651dc03b30cde05d98303f79e9afc2,2013-03-08 10:19:41,external
B474704東山稽徵所審查股(停用),B474704,"OU=B474704,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:01,"8ae822c99dc142548f358ae822c99dc1",d7e3b1eea8c449e0cbbc4db0620592cd3a7c3220269856a254e141d3dc85c845,"37dfe087920fc3104775a2ce9c6427d5986fa2a595230c456347fb9e665527b5",2013-03-08 10:19:55,external
B474706東山稽徵所資料股(停用),B474706,"OU=B474706,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:02,"7dfd246b79464b09885d7dfd246b7946",e5d37618d33157140ad72284682361b9502ccddcca3d11bfcedc4af239cae0ef,c40ec08f2e7ab7265e80e955e61176bca601e2ad602762b1a624fedf15d7099b,2013-03-08 10:20:03,external
B474707東山稽徵所營所遺贈稅股,B474707,"OU=B474707,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:02,"0390d1821b574f5599280390d1821b57","1cb761edf752178910eed5c168ad7742331032b3a9e5bef2467b434cb3d94007","470a1952bad7642f208edf47a4207ef031a6e8325921efbfdcc1a6c409fbf632",2013-03-08 10:20:10,external
B011W00法務二科,B011W00,"OU=B011W00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:33:15,"765af241f8b26e42afc651068e43e58c","0480992fefb63061425325293967cd8149b25df571aa7ebbe5bed35548a08c92","4841a20032712426499987ea09512bc4c7a98a5431b188897132bf72e6096496",2012-02-06 15:34:39,external
B484800民權稽徵所,B484800,"OU=B484800,OU=B48,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:33:25,a7b24c39ee5d9444b1a2a52270154138,"25ba0b50383a36a43dfec91458e5b34d5d6bd97893491c0d30b22ca6abdddb94","0e35f1c62ca1ac5e25e23d475bcb8e2964020371e25c8d2d7eef2d6d287dd0b5",2012-02-06 15:28:33,external
BELN003財政部法制處,BELN003,"OU=BELN003,OU=BELN0,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2020-10-02 10:04:18,"2f80515f1ef54635acf82f80515f1ef5","8219dc1d72e74a30530a65c3dbfce3083960a79c4efefc3e2baaf00ac8ffd9ee",e30aa12bc426b5307a2834c1a8ff22d600bb2b325e8087453ee97d630d319ef9,2020-09-30 15:41:57,external
B011R05綜所遺贈稅組遺產及贈與稅股,B011R05,"OU=B011R05,OU=B011R00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:59,ceb52275d02cbe428391801203bfc8f9,"770b83f7e7407c32102685918772badba1ed8fa9924a8fd881c9d2e97a281679",d8a210a4bfffeb4350a9732399afd502c3b0662b09c4e6a19a7e445bbe0a5e6c,2012-02-06 15:34:23,external
B011S00審查四科,B011S00,"OU=B011S00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:33:14,"60e9d5d52255944ca785cfc70a96cd08","1da462bc0bb09f2fbac686e6a988165df7485061a577d1aa09306e9760984ac0","342a630f72e501e2b92ecd51e4c624864f8c4009cebcf4580a995a5d143bae8e",2012-02-06 15:34:27,external
B011R06審查二科遺贈稅二股(停用),B011R06,"OU=B011R06,OU=B011R00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:59,"54c046a3afe8d249b6257ff99b8ae8ba",e83b703e9b46b290cb7aa7ac1dd119466c812d150593c0346abf5ecc10d93937,"04f156fff6bc0372071a63995a769a2bbd6a5d3a158edd18365baf9744c95939",2012-02-06 15:34:24,external
B011R07審查二科遺贈稅三股(停用),B011R07,"OU=B011R07,OU=B011R00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:00,b299cb99ecec41408534bca1f2d95a90,c4dda5c3f90d63a4d6a77ab647662cff1797a9b3ba7d93185ec8beec251b0464,c89d15480bf610cff303aa4936d589a84f13747114883cf3cf22def035edcbdd,2012-02-06 15:34:25,external
B011T00法務組,B011T00,"OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:33:14,"105e1cecb58548f18998105e1cecb585","815362b722841ad0a52cd58807ae2f5398bf072fa29a2e44fa517529ce95208c",f106699840c18591a6cf147fe3ee6c8db691391f733d816286d6751cfc15c32a,2012-07-03 10:50:16,external
B011S01審查四科稽徵行政股(停用),B011S01,"OU=B011S01,OU=B011S00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-06-07 11:07:26,ecee206409971e42b15125d2255b6f48,"5ce738ee9be72c82cb1b4c8d973a8646f46d6046422dca9e5ec433ea7dafe4dd","014174451b9f43525f36ba200d5cd918d39db25303a4756464cebd63fb6d17a3",2012-02-06 15:34:29,external
B011S02審查四科查核行政股,B011S02,"OU=B011S02,OU=B011S00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:04,"5b3241b6f928ce41b3eb7c00227827d7","414ab91495ec28ee7d9e04bffed35b225f061606cce65c7eb531dc0901fc1f80",ca3362f61dcdfe8706b9b12b0a24dd2b192a3cfd827e34c4505712263d69b277,2012-02-06 15:34:30,external
B011T01法務組違章審理股,B011T01,"OU=B011T01,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:06,cae7adcc8a0f4e8d8883cae7adcc8a0f,"67ab4e20d102df5e622aa4fe0c9d3a43867c6b5af84b437e4b06f782d4e1a661",f591ec7ac2f92b176c7eec929be05f4def92ae6888878b3fe11a72918fc4258a,2012-07-03 10:50:18,external
B492C00臺中分局審查課(停用),B492C00,"OU=B492C00,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:17,d20c6720d80a4247bbc9d20c6720d80a,"31d81096a67df03ad5d02b7b3d409b170968215cd7a6543b6fad8ca06d706abd","79ed66375a0d3fe0ecfe52faf46912fe5107da7d9cc8b80f2b7b2752f1e5535e",2013-03-08 10:13:11,external
B492B00臺中分局服務課(停用),B492B00,"OU=B492B00,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:15,c51bd6c84beb4626bac9c51bd6c84beb,"2605a506bb3280f1c52aaa3b219cbc175815c90f66b091839d54cc75b779bfe3",d2e1e2c6f8e8b7442aa8be4dca71d3c26596a1a13618cf92d67ae2e2a2f10fdb,2013-03-08 10:15:35,external
B492C07臺中分局審查課(停用),B492C07,"OU=B492C07,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:17,fbc6ea8a1f554eb286c1fbc6ea8a1f55,cbb9428f3ff9e386773e7a54da1300cb12227c86023e45a74a735d80996104a9,ba3140024092f5268b62839b5a233e161b0c5e967e9d280bdf2c141785a11324,2013-03-08 10:13:22,external
B011T06法務一科審核員組(停用),B011T06,"OU=B011T06,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-15 13:23:47,"3a244c62880d4cf5a9ee3a244c62880d","35399036112ae19ae3ca79a7652dc200083465ea8548bcee2ef26e2191f664b0","8ffb977c9b86961f96ec871ed6d9ba592ed751a8a309c473f68e0a86341d28ab",2012-07-03 10:50:28,external
B011T02法務一科違章股(停用),B011T02,"OU=B011T02,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:06,f999f34fe1e048c1be9ff999f34fe1e0,"711e346076adf81bec90722598e35ffdfc5c568e22fc36a903f2bae52d6544be",c84b04af5d406770db547c67b03a7f7728442d41e04e679cd9571d6ebdc634cb,2012-07-03 10:50:20,external
B011T04法務一科行政救濟二股(停用),B011T04,"OU=B011T04,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:07,"49d49e2e2c3140bcb68e49d49e2e2c31",cf198adeb23876cdb8c00882457d1166e2c12d06ce226fbe469ead5b8d75ccf5,b0132396c978fd02e9edd8ae99e028f6fba3574e82fef12e9bd3c750ee94186d,2012-07-03 10:50:24,external
B011T03法務一科行政救濟一股(停用),B011T03,"OU=B011T03,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:07,"60943f410c7e46c2aa9c60943f410c7e",e7bddea12c7c9ad3faa46aae6fd2040d0fd152f321a4918cef263d8564bdd79b,"7b60b611abcd5ddfda16cebb4efc6b342117bb0d709ed5d9ec3102488c88849e",2012-07-03 10:50:22,external
B011T05法務組法規股,B011T05,"OU=B011T05,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:08,f202d1c7d1374a91914df202d1c7d137,d721897e893ee59135e644cc197932bcbec4b7c64901c055c6a35ac25b654309,"613b59cb11e091f0a35c6393d88bcc73648e578cb2c75527ea4263dc156650ab",2012-07-03 10:50:26,external
B011Q08徵收及資訊組欠稅清理及執行股,B011Q08,"OU=B011Q08,OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:56,bb7706f21c04408c9a30bb7706f21c04,bb4061f5cfa22b5839401d6ff14076884780feee95a8597fb3443dca1e632041,"085a4e73195d8bd05e0bda1076239318d97be3e274614b29c60eaa4985d01d6d",2022-12-19 15:54:16,external
B011R08審查二科執行業務查核股(停用),B011R08,"OU=B011R08,OU=B011R00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:00,c0a2198847a2b543b2a744f3c83eb90f,"418dd5c132bf1c3487098919c99e409dcc8e36c1cde1017eac90ecf670f0cb4e","6237d6be25fa9a79850f4117b9f9cd2511892972cee5f5225225a96d5f4ae5f3",2012-02-06 15:34:26,external
B505000豐原分局,B505000,"OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:33:17,bdb75d537e360d49b82d6c6b5adcc810,"6ff8dd3889863125ccee9773ff0bb6d7ab31018b94dfd08cffd6f147132a0009","5ac718ff43c68dca4b8c00f2d5795f5a6c9f4d2912945adfbd0e0180a2643938",2012-02-06 15:29:56,external
B011S03審查四科審核員組(停用),B011S03,"OU=B011S03,OU=B011S00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-06-07 11:07:48,"736034aac5544bd18782736034aac554","786523e65c2e815f58e833613eda4e1790a7cd3322d2e921197ff72c3550a64a",c2120ff19753823ac3d0c9b0e9278f2f5bd1d227edf49da6d23300334d1e307a,2016-05-24 14:02:37,external
B011F10綜合行政組服務股,B011F10,"OU=B011F10,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:17,"40bedaf83e2241e39adf40bedaf83e22",b129b561e47bdc0b6df66fb7c908b34f534a991217bdce9bf570cef5ea17d612,b17160fc9cc8b686b5ee0200216e41240f262c9dff060176641bfe9da1f93c45,2023-01-01 13:28:32,external
B484810民權稽徵所服務管理股,B484810,"OU=B484810,OU=B484800,OU=B48,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:11,"481777cdc6944cb2baf2481777cdc694",fee999280b2980de9b9021c6a42e25f3e455ba1640ab9c2205c510fa34e53ec9,b0c78dae540692407e90c7914d73fecc318902fb3c0807d0ed46efd28c057039,2013-03-08 10:14:08,external
B484804民權稽徵所審查股(停用),B484804,"OU=B484804,OU=B484800,OU=B48,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:07,"661b5e99faaf4a999f93661b5e99faaf","1c5032c0ad7a2627c82e6e2fa6dc250a73bcc1a131a7a68d8bb08c4499613597",d9cb5c3954e5f7dd59dff6778b87573f1cd859df1d1b800c79a0adda6986c8a2,2013-03-08 10:12:35,external
B011Q07徵收及資訊組徵收及劃解退稅股,B011Q07,"OU=B011Q07,OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:55,"7cd5fe07bf584917a6757cd5fe07bf58",e081d71c0b4d15c95643666f9a418bd37be715779a23984acc6e969f6b03609f,e1824c105feaecbae1924439f470a34c3e120fcd916344e50a4531be763d08d0,2022-12-19 15:52:19,external
B011C12營所稅組審查四股,B011C12,"OU=B011C12,OU=B011C00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:01,"3e0946b48b3f49b0a8e53e0946b48b3f","62c97d6a07cc3875bf5b81fc67affefc43b6b8fd6a0d0c1b8a4f6c0c1d1d80c6","5cd04ec6d891eccf21be09d786b31252ce73993b7d807604dfdf188100a7e955",2023-01-01 13:24:45,external
B492G08臺中分局資料課(停用),B492G08,"OU=B492G08,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:22,fd7e558325d04b6698ccfd7e558325d0,"5510d466c1e86b82cb176398252b09d7d52ccccde40d66a206605dd308b65887","438f6acf9b4db32df67a459ebf3ef938c3f4b5ced87baf95fc26aee4dc3c2aad",2013-03-08 10:24:34,external
B492G00臺中分局資料課(停用),B492G00,"OU=B492G00,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:22,b7e972eb9cb247c1ac4cb7e972eb9cb2,"91a8cdc1b379d50423fbed45ea68e2fd6707f9cdd17d9f1b151a4dfdd33dc926","66d4d52e47a615c1ffea722ca01a118095ff252716053995f156939108a1e362",2013-03-08 10:24:17,external
B492A01臺中分局分局長室,B492A01,"OU=B492A01,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:15,c5b9e5386be34350adbcc5b9e5386be3,b1585532f9f27f2743d35efdc54c1e930ac04eee96ec5541fcfec3389d53e54e,"99c5401f7a6edfafc821f9423fad09efcdcc37173b6ddd0e64c02d2b9aac2934",2013-03-08 10:17:45,external
B492A00臺中分局分局長室(停用),B492A00,"OU=B492A00,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:14,"7fa8cb4b6ab549c0ad1f7fa8cb4b6ab5","0b30a1e2cf5e40670769ac3ae26f0bacaec2b90d892d0f7dd0985f5e2fe53f59",beeb1e11c27680645f68f8232ed1a0d97322a75fd5305b222e7891afb8383e5a,2013-03-08 10:17:39,external
B011T08法務組行政救濟二股,B011T08,"OU=B011T08,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:10,ce8f3eaf94cb48d8aa45ce8f3eaf94cb,a8b3daa07267ed35a83f64f1c6b5bab98bcb9ade383135425d4330eacbb85f0c,"7dc3043f517af318007e5bb3c70d2f5f82d1bfe63f2f863ed8bfd8054ddc0741",2023-01-01 13:27:53,external
B011F11綜合行政組租稅教育及宣導股,B011F11,"OU=B011F11,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:18,dca17b7b82c14ad886d9dca17b7b82c1,"3a4c4d3ca840847e404d59faddb1978e93a694e6e0c0a2dc4856d86df9362a93","2d713e23ff6ef58e55e097a97b4c710ab9fa526e317bfa879d95c1f40a3762e9",2023-01-01 13:29:02,external
